name,date,open,high,low,close,price,market_cap,total_volume
Bitcoin,12/30/2016,977.14,977.14,960.93,966.57,529.1625,6674473792.0,56480100.0
Bitcoin,01/02/2017,998.05,1035.53,998.05,1035.53,494.4,6278792387.0,34025500.0
Bitcoin,01/06/2017,1130.85,1130.85,894.03,900.08,478.2312,6074116360.0,19042400.0
Bitcoin,01/10/2017,908.09,908.09,784.28,784.28,501.5515,6353700029.0,19588200.0
Bitcoin,01/14/2017,799.43,824.5,799.43,821.91,497.3177,6312896984.0,12103100.0
Bitcoin,01/18/2017,828.31,904.15,828.31,896.89,492.6733,6284666435.0,15171400.0
Bitcoin,01/22/2017,891.46,919.68,891.46,918.91,484.8533,6187034895.0,9770190.335015288
Bitcoin,01/26/2017,885.79,918.29,885.79,918.29,487.525,6231920621.0,8412033.043193607
Bitcoin,01/30/2017,920.25,968.27,914.14,968.27,494.2733,6350012525.0,9512215.003743047
Bitcoin,02/02/2017,986.57,1015.44,986.57,1015.44,458.8067,5857079867.0,44062361.80745845
Bitcoin,02/06/2017,1033.63,1051.5,1016.93,1051.5,453.8,5822776642.0,11997979.867558926
Bitcoin,02/10/2017,1055.3,1055.3,981.7,1010.95,437.9216,5542720307.0,9760121.834963577
Bitcoin,02/14/2017,1000.52,1010.1,996.1,1008.88,436.92,5593864954.0,20781687.97683261
Bitcoin,02/18/2017,1034.9,1058.58,1034.9,1053.5,443.27,5683724524.0,15011935.551518673
Bitcoin,02/22/2017,1082.02,1185.65,1082.02,1185.65,444.9968,5690810165.0,13054745.683608102
Bitcoin,02/26/2017,1180.87,1193.13,1149.4,1193.13,455.0913,5821425472.0,11953625.134976294
Bitcoin,02/27/2017,1190.33,1289.54,1190.33,1289.54,443.4734,5716625927.0,8165770.147874059
Bitcoin,03/06/2017,1268.81,1280.99,1233.06,1233.06,434.0333,5570422954.0,9446958.635517636
Bitcoin,03/10/2017,1149.63,1191.24,1100.01,1181.2,433.9432,5554777406.0,5229830.630972039
Bitcoin,03/14/2017,1230.56,1258.46,1230.56,1258.46,429.0761,5518951942.0,8567756.392353557
Bitcoin,03/18/2017,1217.31,1217.31,961.96,1023.49,426.7634,5463474513.0,10822749.124633348
Bitcoin,03/22/2017,1036.33,1112.7,1029.14,1029.14,439.3,5590798951.0,16360711.036365218
Bitcoin,03/26/2017,940.02,1042.61,940.02,1042.61,437.3633,5609810850.0,8491458.546028852
Bitcoin,03/30/2017,1044.72,1078.27,1031.49,1078.27,447.4933,5730133343.0,8820053.293163313
Bitcoin,04/02/2017,1085.25,1139.31,1085.25,1139.31,452.505,5795543101.0,5529665.186791251
Bitcoin,04/06/2017,1140.5,1194.21,1132.34,1189.78,436.2833,5598956479.0,11522907.034093864
Bitcoin,04/10/2017,1182.27,1226.62,1182.27,1226.62,439.19,5633629021.0,5903393.674349334
Bitcoin,04/14/2017,1218.3,1218.3,1174.21,1180.32,437.305,5625308533.0,5619474.108984868
Bitcoin,04/18/2017,1186.31,1225.72,1186.31,1225.72,444.2467,5669111766.0,6764834.29138491
Bitcoin,04/22/2017,1253.9,1254.99,1247.84,1247.84,444.25,5712906334.0,6219944.38500291
Bitcoin,04/26/2017,1249.96,1331.31,1249.96,1331.31,445.165,5725217915.0,5292980.730698652
Bitcoin,04/29/2017,1321.21,1349.89,1321.21,1349.89,445.8533,5737967927.0,2642092.2130057854
Bitcoin,05/02/2017,1408.45,1485.82,1408.45,1485.82,444.2133,5706165793.0,7828552.781743507
Bitcoin,05/06/2017,1499.36,1557.88,1499.36,1557.88,443.87,5706978471.0,11697296.019628461
Bitcoin,05/10/2017,1633.38,1808.78,1633.38,1808.78,483.4167,6214911439.0,59415447.482920215
Bitcoin,05/14/2017,1700.77,1767.71,1696.13,1696.13,488.7717,6294422409.0,20125942.252461053
Bitcoin,05/18/2017,1716.32,1972.9,1716.32,1972.9,522.6083,6716604600.0,28758404.007310245
Bitcoin,05/22/2017,2043.42,2292.7,2043.42,2292.7,524.475,6662964359.0,30253343.70043255
Bitcoin,05/26/2017,2448.13,2448.13,2082.85,2082.85,523.1083,6727963028.0,10236386.684289353
Bitcoin,05/30/2017,2219.49,2329.08,2167.64,2329.08,569.3767,7325371780.0,43762384.55551313
Bitcoin,06/02/2017,2436.04,2562.54,2436.04,2562.54,579.6217,7479335238.0,26174591.715237826
Bitcoin,06/06/2017,2556.41,2903.44,2556.41,2716.06,569.475,7325147499.0,33059214.23635299
Bitcoin,06/10/2017,2824.2,3013.71,2817.06,3013.71,571.5533,7402205099.0,15739188.285988351
Bitcoin,06/14/2017,2701.26,2736.19,2444.49,2444.49,565.26,7290260762.0,14362990.94411866
Bitcoin,06/18/2017,2513.81,2683.57,2513.81,2620.14,621.1467,7897757908.0,42271699.63749006
Bitcoin,06/22/2017,2777.79,2777.79,2717.0,2737.75,620.5,8007248676.0,18656368.10083591
Bitcoin,06/26/2017,2618.42,2618.42,2488.19,2531.35,640.1617,8094125581.0,53565199.679242626
Bitcoin,06/29/2017,2575.44,2575.44,2490.75,2490.75,656.41,8487587033.0,41153743.55147136
Bitcoin,07/02/2017,2439.82,2576.71,2439.82,2576.71,667.3683,8580309812.0,37419432.11298669
Bitcoin,07/06/2017,2611.0,2612.67,2509.22,2509.22,641.1833,8249183077.0,43722721.85640881
Bitcoin,07/10/2017,2563.2,2563.2,2353.91,2353.91,658.1,8478552324.0,24809749.5691626
Bitcoin,07/14/2017,2387.33,2387.33,2033.29,2033.29,648.63,8409353268.0,14032413.3666774
Bitcoin,07/18/2017,1927.1,2303.89,1927.1,2274.62,651.7083,8428206589.0,12954147.496912882
Bitcoin,07/22/2017,2766.83,2802.35,2658.07,2731.6,649.8983,8445489607.0,6819173.803153491
Bitcoin,07/26/2017,2751.35,2751.35,2507.39,2649.44,643.905,8290260777.375,15165258.001682783
Bitcoin,07/30/2017,2798.83,2871.37,2720.1,2871.37,649.0567,8359493314.815,13698528.103743391
Bitcoin,08/02/2017,2737.76,2777.37,2697.85,2777.37,630.0367,8116778557.0175,20706208.81438605
Bitcoin,08/06/2017,2845.9,3356.71,2845.9,3356.71,567.175,7309311839.375,41032286.05220322
Bitcoin,08/10/2017,3410.45,3562.59,3330.9,3562.59,594.6833,7666330027.785,37950646.151919045
Bitcoin,08/14/2017,3800.14,4175.7,3800.14,4149.31,570.0033,7350662806.2225,33752601.59059282
Bitcoin,08/18/2017,4262.56,4286.92,4097.69,4115.21,583.41,7526353631.25,19377536.876052536
Bitcoin,08/22/2017,4001.23,4069.08,3935.23,4069.08,592.52,7646618730.0,25803391.330629352
Bitcoin,08/26/2017,4167.29,4199.89,4116.47,4116.47,607.1583,7838352937.170001,14064824.78230287
Bitcoin,08/30/2017,4216.24,4702.94,4216.24,4702.94,604.19,7802403926.750001,14955835.77044088
Bitcoin,09/02/2017,4863.19,4863.19,4556.6,4632.46,593.3883000000002,7665345555.277503,11266428.30113169
Bitcoin,09/06/2017,4317.19,4592.25,4317.19,4584.82,590.055,7625133251.249999,14899960.97248743
Bitcoin,09/10/2017,4285.21,4285.21,4132.66,4164.98,591.2567,7643411863.58,8304999.789508111
Bitcoin,09/14/2017,4130.96,4130.96,3100.67,3587.94,595.0367,7694627830.545,9952321.043074599
Bitcoin,09/18/2017,3606.28,4012.29,3553.43,3898.93,586.1482999999998,7582634214.4124975,11249420.61918756
Bitcoin,09/22/2017,3858.02,3858.02,3622.18,3763.41,582.4149999999998,7537047075.374997,11613405.81708644
Bitcoin,09/26/2017,3672.31,4134.21,3672.31,4134.21,561.4716999999999,7268686297.067499,18237241.345597345
Bitcoin,09/29/2017,4134.88,4297.79,4130.42,4297.79,579.5867,7505647765.0,12733876.653646294
Bitcoin,10/02/2017,4347.58,4383.33,4319.07,4319.07,598.2367,7750006889.325,19906418.825948466
Bitcoin,10/06/2017,4231.46,4405.02,4231.46,4405.02,594.8717000000001,7709210052.5650015,13624207.397432778
Bitcoin,10/10/2017,4562.32,4807.93,4562.32,4807.93,598.4883,7758488114.8425,8878656.403461741
Bitcoin,10/14/2017,5331.62,5684.05,5331.62,5684.05,637.7549999999999,8269625590.124999,47015974.05882847
Bitcoin,10/18/2017,5728.93,5728.93,5592.78,5696.38,643.9350000000001,8351853048.375001,38496541.685756736
Bitcoin,10/22/2017,5952.77,6043.97,5952.77,5959.98,648.1075000000002,8408206448.562503,25992122.167154185
Bitcoin,10/26/2017,5550.08,5883.05,5550.08,5775.52,640.2838000000003,8308930858.410004,18539083.74715486
Bitcoin,10/30/2017,5734.31,6368.65,5734.31,6368.65,627.1288,8140821665.68,22418156.550761543
Bitcoin,11/02/2017,6714.79,7234.74,6714.79,7234.74,627.5812999999999,8149049043.304998,9292051.769341238
Bitcoin,11/06/2017,7390.54,7416.27,7103.05,7166.74,631.0025,8195697095.937501,11187211.133814601
